forest_risk_id,severity_id,fri,fti,sdr,WHP
480,1022,-38.61320496,0.004718964,"Fast, 41-55",581
481,1031,-589.6144409,0.115589693,"Fast, 26-40",3161
482,1032,-118.088707,0.011672589,"Slow, 56-74",1431
483,1033,-5.414374352,0.001042877,"Slow, 0-25",1440
484,1037,-190.7282257,0.03386962,"Slow, 0-25",3831
485,1039,-0.469558299,0.0000892,"Med, 26-40",65
486,1040,-24.72385788,0.002961939,"Slow, 0-25",961
487,1041,-21.77173233,0.008358081,"Fast, 26-40",606
488,1042,-43.05482483,0.012857899,"Med, 0-25",250
489,1051,-13.72141552,0.002712655,"Fast, 26-40",664
490,1052,-405.289978,0.052777857,"Med, 26-40",503
491,1054,-9.208510399,0.001632208,"Slow, 0-25",1949
492,1057,-34.56607819,0.00422436,"Fast, 41-55",437
493,1059,-11.29150772,0.002233457,"Fast, 26-40",485
494,1061,-725.1073608,0.018813206,"Fast, 26-40",2672
495,1066,-4.186243534,0.000792761,"Med, 26-40",621
496,1069,-17.12447929,0.01112701,"Fast, 0-25",256
497,1071,-34.48616028,0.004243726,"Fast, 41-55",5769
498,1076,-38.95239258,0.005332736,"Slow, 26-40",473
499,1077,-29.07877541,0.002285101,"Slow, 41-55",2236
500,1079,-57.44520187,0.005624736,"Fast/Slow, 75+",222
501,1086,-53.67795944,0.021052781,"Fast, 0-25",1279
502,1087,-1.542042255,0.00027332,"Med, 0-25",153
503,1088,-19.31655884,0.00196901,"Fast, 56-74",2640
504,1089,-56.16963959,0.009973325,"Slow, 0-25",1063
505,1090,-251.3385773,0.046768568,"Slow, 26-40",199
506,1095,-70.56104279,0.00862399,"Fast, 41-55",2394
507,1098,-13.86594772,0.005323081,"Fast, 0-25",2919
508,1099,-21.85518646,0.003085086,"Med, 26-40",207
509,1100,-2.130129576,0.000276386,"Med, 41-55",116
510,1104,-1.750089407,0.000337802,"Fast, 26-40",584
511,1107,-1.109493017,0.000341345,"Med, 0-25",54
512,1110,-0.11895714,0.00002,"Slow, 0-25",665
513,1111,-33.23538208,0.003824335,"Med, 56-74",3128
514,1113,-5.438994884,0.000745904,"Slow, 26-40",218
515,1115,-4.660481453,0.000783118,"Slow, 0-25",2045
516,1116,-84.60842896,0.008375873,"Med, 56-74",860
517,1117,-6.507910252,0.001164665,"Slow, 26-40",1074
518,1118,-14.18900776,0.003536853,"Med, 26-40",354
519,1119,-80.5501709,0.030922888,"Fast, 0-25",5201
520,1120,-25.00220871,0.004439127,"Fast, 0-25",4187
521,1124,-20.51151085,0.00222536,"Slow, 41-55",1999
522,1125,-0.017504446,0.0000106,"Fast, 0-25",48
523,1126,-219.0520935,0.040760767,"Med, 26-40",503
524,1127,-9.45372963,0.003629249,"Fast, 0-25",9141
525,1128,-5.272922039,0.002022173,"Fast, 0-25",7954
526,1129,-350.1249084,0.062164467,"Med, 0-25",180
527,1130,-0.812546849,0.000104264,"Med, 41-55",32
528,1131,-4.663125992,0.001782929,"Fast, 0-25",10007
529,1133,-66.73143768,0.006424675,"Slow, 56-74",3751
530,1137,-6.12624979,0.002351843,"Fast, 0-25",11114
531,1138,-8.027162552,0.001137604,"Slow, 0-25",1957
532,1141,-134.9924164,0.018474568,"Slow, 41-55",1635
533,1142,-0.434440911,0.0000816,"Med, 0-25",64
534,1146,-50.13064575,0.008898548,"Fast, 0-25",2414
535,1147,-29.8563118,0.002946061,"Slow, 56-74",767
536,1148,-7.482253075,0.001006569,"Fast, 41-55",213
537,1150,-234.2721252,0.041596707,"Slow, 0-25",1581
538,1151,-44.42351532,0.004589421,"Med, 41-55",248
539,1154,-15.59880829,0.005896624,"Fast, 0-25",1167
540,1156,-22.29458046,0.006619822,"Med, 0-25",491
541,1157,-225.9342041,0.025997838,"Slow, 56-74",8641
542,1158,-55.60282898,0.011202025,"Fast, 26-40",348
543,1159,-169.380722,0.023185892,"Slow, 26-40",524
544,1161,-10.77921009,0.001569832,"Slow, 26-40",425
545,1165,-8.750941277,0.001137477,"Slow, 41-55",874
546,1166,-65.44879913,0.011620396,"Slow, 0-25",1594
547,1170,-32.55983734,0.005781234,"Slow, 0-25",461
548,1171,-1.314814329,0.000820117,"Med, 0-25",1838
549,1172,-108.974411,0.01934834,"Fast, 26-40",3858
550,1176,-32.87970734,0.004761147,"Fast, 26-40",7983
551,1177,-72.40862274,0.016102472,"Fast, 0-25",4580
552,1178,-7.792709351,0.002397495,"Med, 0-25",771
553,1179,-14.93160057,0.001438899,"Slow, 56-74",1692
554,1180,-5.273658752,0.00068285,"Slow, 26-40",1685
555,1181,-1.594967484,0.000689701,"Fast, 0-25",113
556,1182,-1.183203101,0.000152294,"Med, 41-55",557
557,1184,-21.09098625,0.003061092,"Slow, 0-25",819
558,1185,-0.424340367,0.0000551,"Med, 41-55",256
559,1187,-1.397014618,0.000709949,"Fast, 0-25",93
560,1192,-17.45049667,0.006692289,"Fast, 26-40",9577
561,1193,-0.491048932,0.0000928,"Slow, 26-40",687
562,1194,-1.052557349,0.000135274,"Med, 41-55",888
563,1195,-6.208747387,0.001025508,"Med, 0-25",173
564,1196,-16.57005119,0.001693076,"Slow, 26-40",824
565,1197,-80.46961975,0.00774468,"Slow, 56-74",3502
566,1199,-11.58854961,0.001553333,"Slow, 26-40",768
567,1201,-746.0177612,0.09410876,"Fast, 26-40",239
568,1204,-0.628820002,0.000193462,"Med, 0-25",109
569,1205,-76.37371826,0.016984243,"Fast, 0-25",5004
570,1206,-0.656301558,0.0000684,"Slow, 41-55",440
571,1209,-0.116044328,0.0000351,"Med, 0-25",102
572,1211,-0.653850555,0.0000848,"Med, 41-55",109
573,1214,-11.01882553,0.00205036,"Slow, 41-55",1226
574,1215,-24.25349236,0.00951235,"Fast, 0-25",903
575,1218,-7.007130623,0.000730381,"Fast, 56-74",287
576,1219,-16.06679726,0.002055142,"Fast, 41-55",1178
577,1220,-4.37513876,0.000595807,"Fast, 41-55",642
578,1222,-9.310406685,0.001015533,"Fast, 56-74",3224
579,1223,-15.40187645,0.001215107,"Slow, 41-55",485
580,1225,-52.87902832,0.006462726,"Fast, 41-55",2458
581,1226,-0.042590141,0.0000131,"Med, 0-25",26
582,1227,-47.06689072,0.009225736,"Fast, 26-40",3212
583,1228,-32.92471695,0.007321909,"Fast, 0-25",7807
584,1230,-102.1572571,0.030333063,"Slow, 0-25",2018
585,1231,-12.32492638,0.002374122,"Slow, 0-25",591
586,1233,-0.243122399,0.0000312,"Med, 41-55",71
587,1235,-126.5944748,0.013753878,"Slow, 41-55",1500
588,1236,-3.386937618,0.000643497,"Med, 26-40",91
589,1239,-3.879932404,0.000429188,"Fast, 56-74",213
590,1241,-9.175102234,0.00181533,"Fast, 26-40",1870
591,1242,-1.843212724,0.000340949,"Fast, 26-40",807
592,1245,-82.23458862,0.007873675,"Slow, 56-74",1010
593,1246,-10.46421623,0.004013041,"Fast, 0-25",1834
594,1247,-63.20393753,0.00816303,"Fast, 41-55",204
595,1251,-0.543440342,0.000104279,"Slow, 0-25",278
596,1253,-45.14502335,0.017313179,"Fast, 0-25",1250
597,1254,-5.907271385,0.001051675,"Slow, 0-25",417
598,1256,-0.115449429,0.0000347,"Med, 0-25",223
599,1260,-52.94374084,0.020764817,"Fast, 0-25",7271
600,1261,-61.33560181,0.007838832,"Med, 41-55",772
601,1262,-97.91519165,0.010951386,"Fast, 56-74",204
602,1264,-41.22409439,0.001725365,"Slow, 41-55",480
603,1266,-82.64338684,0.011319355,"Slow, 26-40",8471
604,1270,-32.98893356,0.003072279,"Slow, 56-74",106
605,1271,-1.678996205,0.000323396,"Slow, 0-25",113
606,1274,-75.85784149,0.007555207,"Slow, 56-74",1142
607,1275,-48.73363113,0.004931508,"Fast, 56-74",3957
608,1276,-19.10361862,0.003848711,"Fast, 26-40",979
609,1277,-129.2212982,0.013565006,"Slow, 41-55",3777
610,1279,-11.34087944,0.002243838,"Fast, 26-40",2027
611,1280,-3.607486725,0.000398822,"Fast, 56-74",155
612,1283,-52.64510345,0.009347106,"Fast, 0-25",1131
613,1288,-18.18720055,0.001801888,"Med, 56-74",1498
614,1291,-68.19784546,0.011275675,"Med, 26-40",3825
615,1292,-140.4841156,0.013640868,"Slow, 56-74",109
616,1293,-1.984690189,0.000228772,"Med, 56-74",286
617,1299,-0.496295094,0.000151127,"Med, 0-25",104
618,1301,-153.8867798,0.015225335,"Slow, 56-74",698
619,1304,-3.686675072,0.00090497,"Slow, 26-40",159
620,1305,-0.115155101,0.0000217,"Med, 26-40",911
621,1306,-39.75762558,0.007866203,"Fast, 26-40",5667
622,1308,-1.885639906,0.000193832,"Slow, 41-55",1329
623,1309,-4.44258976,0.001319117,"Med, 0-25",1039
624,1310,-4.856663227,0.000669416,"Slow, 0-25",3926
625,1312,-14.3538208,0.001425772,"Slow, 56-74",873
626,1314,-0.259774745,0.000036,"Fast, 41-55",51
627,1315,-56.44070053,0.01050237,"Med, 26-40",1154
628,1316,-3.882779598,0.000492878,"Med, 41-55",351
629,1317,-104.2647781,0.020178126,"Fast, 26-40",2421
630,1318,-2.849615097,0.000304772,"Slow, 26-40",107
631,1320,-21.05328751,0.003595394,"Med, 26-40",190
632,1321,-71.03974915,0.006824173,"Slow, 56-74",761
633,1322,-59.82669067,0.011727366,"Fast, 26-40",476
634,1326,-12.19054222,0.004143315,"Fast, 0-25",1193
635,1329,-80.54569244,0.010427512,"Med, 41-55",1066
636,1332,-8.793467522,0.003375777,"Fast, 0-25",172
637,1336,-18.46590042,0.005428817,"Med, 0-25",1289
638,1337,-36.93686676,0.006060934,"Fast, 0-25",430
639,1338,-7.949964523,0.001336015,"Slow, 0-25",2418
640,1341,-1.627885938,0.000266244,"Slow, 26-40",434
641,1342,-15.61228752,0.001920695,"Fast, 41-55",491
642,1344,-356.6517639,0.063334413,"Slow, 0-25",2089
643,1345,-8807.544922,0.223002091,"Fast, 0-25",467
644,1346,-43.41895294,0.017517127,"Fast, 0-25",1722
645,1348,-13.86641598,0.001572467,"Med, 41-55",489
646,1349,-36.11139297,0.006813558,"Slow, 0-25",2709
647,1350,-8.290471077,0.000946147,"Med, 56-74",1169
648,1354,-6.69569397,0.000861827,"Med, 41-55",147
649,1355,-0.31885162,0.000177168,"Fast, 0-25",150
650,1357,-0.823446214,0.000158685,"Slow, 0-25",524
651,1359,-5.433130264,0.001559721,"Med, 0-25",195
652,1362,-3.563318491,0.000588558,"Slow, 0-25",1716
653,1364,-1.077885509,0.0000617,"Fast, 0-25",106
654,1365,-19.08745766,0.00427431,"Fast, 0-25",7531
655,1366,-1.286448002,0.000317381,"Fast, 26-40",37
656,1367,-6.897811413,0.000887843,"Med, 41-55",486
657,1369,-15.27818584,0.004457183,"Med, 0-25",520
658,1370,-10.32983971,0.003961508,"Fast, 0-25",7314
659,1371,-5.875081539,0.002253101,"Fast, 0-25",3870
660,1373,-65.26272583,0.014295655,"Fast, 0-25",12142
661,1374,-6.201215267,0.002891269,"Fast, 0-25",692
662,1375,-3.762722492,0.000407142,"Slow, 41-55",670
663,1376,-10.37464905,0.003920995,"Fast, 0-25",1171
664,1377,-51.61985779,0.019516686,"Fast, 0-25",3383
665,1379,-255.3924561,0.034959715,"Slow, 26-40",345
666,1385,-168.0499268,0.028032513,"Slow, 26-40",651
667,1386,-1.919997215,0.000182376,"Med, 26-40",214
668,1387,-23.74682045,0.009580518,"Fast, 0-25",8613
669,1388,-642.5928345,0.074455313,"Med, 56-74",228
670,1390,-316.6257629,0.056873854,"Fast, 0-25",5675
671,1392,-1.222441792,0.000358195,"Med, 0-25",306
672,1393,-80.79038239,0.012946974,"Fast, 26-40",11422
673,1394,-14.21297741,0.002388394,"Slow, 0-25",1571
674,1396,-86.59375,0.008763802,"Med, 56-74",2848
675,1397,-25.21842957,0.004943147,"Fast, 26-40",3289
676,1398,-5.851455688,0.000806533,"Slow, 26-40",3826
677,1401,-7.743050098,0.001280218,"Slow, 0-25",483
678,1404,-5.452176094,0.000908265,"Slow, 41-55",291
679,1405,-53.09682465,0.009996706,"Slow, 26-40",411
680,1407,-23.98882294,0.00276035,"Med, 56-74",615
681,1408,-29.12100792,0.002892603,"Slow, 56-74",998
682,1410,-2.113614559,0.000333122,"Slow, 0-25",464
683,1413,-3.819729567,0.000672741,"Slow, 0-25",1958
684,1415,-8.541111946,0.003278899,"Fast, 0-25",6479
685,1417,-458.98349,0.093142539,"Med, 0-25",371
686,1418,-6.560060024,0.002515792,"Fast, 0-25",861
687,1420,-9.264549255,0.003473721,"Slow, 0-25",216
688,1423,-4.866956711,0.000925457,"Slow, 0-25",925
689,1424,-255.6912079,0.034993157,"Fast, 0-25",1497
690,1426,-44.59996796,0.005087463,"Slow, 41-55",590
691,1427,-0.641246796,0.000120614,"Med, 26-40",103
692,1428,-1.113396049,0.000603579,"Fast, 0-25",157
693,1429,-22.87476158,0.004579685,"Fast, 26-40",2690
694,1431,-1.912313342,0.000359091,"Med, 26-40",1217
695,1432,-3.121372223,0.000457685,"Slow, 26-40",1135
696,1434,-0.375194907,0.0000669,"Med, 26-40",111
697,1435,-9.21292305,0.001399888,"Slow, 0-25",7092
698,1436,-29.35178757,0.003175985,"Slow, 41-55",1688
699,1437,-4.760642052,0.000533619,"Fast, 56-74",307
700,1439,-1728.2052,0.174880579,"Fast, 56-74",288
701,1443,-6.735854626,0.000928817,"Fast, 41-55",86
702,1448,-30.49141502,0.005414771,"Slow, 0-25",143
703,1449,-3.108248711,0.000590548,"Med, 26-40",228
704,1452,-41.31163788,0.006724076,"Med, 0-25",200
705,1453,-376.9406433,0.078209557,"Fast, 26-40",323
706,1455,-42.54504013,0.004190234,"Fast/Slow, 75+",789
707,1457,-8.447000504,0.001367259,"Fast, 0-25",196
708,1459,-84.72676086,0.0088883,"Med, 56-74",1004
709,1460,-3.813392639,0.001173223,"Med, 0-25",833
710,1461,-54.7053299,0.009712898,"Slow, 0-25",371
711,1463,-2.332025051,0.000715985,"Slow, 0-25",241
712,1464,-316.3754578,0.031078182,"Fast/Slow, 75+",2650
713,1465,-3.669571638,0.000422985,"Med, 56-74",1929
714,1468,-156.613678,0.025894146,"Slow, 26-40",2280
715,1469,-17.42556953,0.00508365,"Med, 0-25",285
716,1471,-0.055322263,0.0000104,"Med, 26-40",28
717,1472,-1.408459067,0.000825371,"Slow, 0-25",2870
718,1474,-297.1828308,0.028726112,"Fast/Slow, 75+",1570
719,1477,-8.902080536,0.000853579,"Slow, 56-74",531
720,1479,-6.670342445,0.001249792,"Med, 41-55",1874
721,1485,-506.2996826,0.050161406,"Slow, 56-74",3198
722,1487,-34.78028488,0.00376337,"Slow, 41-55",2399
723,1488,-1.005053043,0.00013797,"Med, 26-40",495
724,1490,-7.43459177,0.000736579,"Slow, 56-74",730
725,1491,-2.083651781,0.000288589,"Fast, 41-55",109
726,1493,-41.38167953,0.007615315,"Med, 26-40",1146
727,1496,-189.2727661,0.055217505,"Med, 0-25",330
728,1497,-15.78867245,0.001929553,"Fast, 41-55",1585
729,1498,-31.5989399,0.005610372,"Slow, 0-25",725
730,1500,-7.611708164,0.001466193,"Slow, 0-25",1781
731,1501,-128.7770386,0.014604554,"Med, 41-55",804
732,1502,-4.490401268,0.000620218,"Slow, 26-40",2512
733,1503,-12.49481583,0.001191035,"Slow, 41-55",723
734,1504,-961.407959,0.097274914,"Fast, 56-74",1356
735,1507,-11.41557598,0.001096635,"Slow, 56-74",403
736,1508,-293.6498413,0.032222714,"Slow, 41-55",382
737,1509,-1.690774918,0.00045364,"Med, 0-25",354
738,1510,-10.76799488,0.001032492,"Slow, 56-74",1809
739,1513,-63.19465256,0.024235234,"Fast, 26-40",9523
740,1514,-6.266587257,0.000719915,"Med, 56-74",64
741,1515,-25.89185905,0.003121086,"Slow, 0-25",2431
742,1518,-321.151062,0.036375143,"Med, 0-25",609
743,1520,-10.8008728,0.002852848,"Med, 0-25",213
744,1523,-68.12423706,0.008811741,"Med, 41-55",71
745,1524,-14.70112705,0.002058091,"Slow, 26-40",101
746,1526,-7.82760334,0.001510883,"Fast, 26-40",435
747,1528,-12.72004318,0.002408833,"Med, 26-40",676
748,1530,-38.80057144,0.003977345,"Slow, 56-74",107
749,1532,-6.613718987,0.001036173,"Med, 26-40",293
750,1533,-0.25537616,0.0000754,"Med, 0-25",372
751,1535,-23.37252998,0.007016558,"Med, 0-25",337
752,1537,-28.87644958,0.003657858,"Med, 41-55",350
753,1538,-84.68289948,0.015048655,"Slow, 0-25",4801
754,1539,-53.82640457,0.005213797,"Slow, 56-74",491
755,1540,-0.13681519,0.000042,"Med, 0-25",21
756,1542,-65.0281601,0.006266675,"Fast/Slow, 75+",163
757,1544,-22.34607315,0.008764249,"Fast, 0-25",4951
758,1547,-20.78733635,0.004074594,"Fast, 26-40",400
759,1548,-14.43796253,0.005849315,"Slow, 0-25",406
760,1552,-80.66176605,0.010660974,"Slow, 26-40",560
761,1554,-13.62732506,0.003750047,"Med, 0-25",225
762,1557,-1.73440063,0.000255117,"Slow, 26-40",150
763,1559,-31.58361435,0.006149279,"Slow, 0-25",90
764,1560,-5.668120384,0.003638208,"Fast, 0-25",150
765,1563,-16.70413971,0.00330498,"Fast, 26-40",1958
766,1566,-39.04933167,0.006939299,"Slow, 0-25",5518
767,1568,-67.52770233,0.011863172,"Slow, 56-74",1381
768,1569,-84.73017883,0.008157533,"Slow, 56-74",1049
769,1572,-15.85446167,0.002189833,"Slow, 26-40",3774
770,1577,-31.11718369,0.005523523,"Slow, 0-25",1501
771,1578,-74.64846802,0.007442213,"Slow, 56-74",567
772,1579,-32.54164886,0.003238061,"Slow, 41-55",1263
773,1583,-19.0119381,0.007456584,"Fast, 0-25",13501
774,1586,-93.56325531,0.010961101,"Slow, 41-55",3591
775,1589,-6.879119873,0.000936165,"Slow, 26-40",1650
776,1591,-10.00859451,0.001062964,"Med, 56-74",109
777,1594,-9.762529373,0.001931025,"Fast, 26-40",3144
778,1596,-3.171893358,0.000586239,"Fast, 26-40",286
779,1600,-34.94120789,0.004586386,"Slow, 26-40",1202
780,1602,-18.52064133,0.004969139,"Med, 0-25",778
781,1603,-7.161968231,0.002753122,"Fast, 0-25",63
782,1604,-22.39626312,0.002893579,"Med, 41-55",123
783,1612,-68.77159882,0.014740705,"Fast, 26-40",578
784,1614,-124.6513977,0.012240152,"Fast/Slow, 75+",1400
785,1615,-11.81237125,0.00123867,"Slow, 41-55",2082
786,1618,-37.47119522,0.011126142,"Med, 0-25",676
787,1619,-62.21828461,0.006068112,"Med, 75+",219
788,1622,-10.73796272,0.003246107,"Med, 0-25",315
789,1628,-48.66921234,0.014302393,"Med, 0-25",264
790,1629,-89.64826202,0.00973767,"Slow, 41-55",425
791,1630,-2.335489511,0.000254213,"Fast, 56-74",405
792,1635,-81.65447998,0.030852687,"Fast, 0-25",727
793,1637,-3.261516094,0.000422239,"Med, 41-55",168
794,1639,-2.972108126,0.000605558,"Fast, 0-25",516
795,1641,-2.382741928,0.000309162,"Slow, 56-74",84
796,1642,-95.92457581,0.009553792,"Slow, 56-74",1788
797,1647,-20.20080948,0.002118299,"Slow, 41-55",3071
798,1650,-140.5061798,0.014591533,"Slow, 41-55",5120
799,1652,-0.081044115,0.0000516,"Fast, 0-25",112
800,1653,-48.89428711,0.005263173,"Med, 56-74",102
801,1655,-30.87470245,0.004264442,"Slow, 26-40",3570
802,1656,-0.82138294,0.000252706,"Med, 0-25",214
803,1657,-161.8271484,0.061168656,"Fast, 0-25",2115
804,1658,-132.1264954,0.014348173,"Slow, 41-55",688
805,1659,-44.11355591,0.00872804,"Fast, 26-40",8262
806,1660,-27.40810394,0.00296567,"Slow, 41-55",1207
807,1661,-46.91448212,0.005733477,"Fast, 41-55",12805
808,1662,-0.059083946,0.0000371,"Fast, 0-25",46
809,1666,-2.736732244,0.000340102,"Slow, 26-40",130
810,1668,-135.4862213,0.026594523,"Fast, 26-40",248
811,1669,-9.918833733,0.002966051,"Med, 0-25",425
812,1671,-66.85294342,0.008654837,"Med, 41-55",523
813,1673,-551.4277344,0.055792648,"Fast, 56-74",830
814,1674,-79.97171021,0.00795061,"Slow, 56-74",336
815,1676,-165.2068481,0.015775116,"Slow, 56-74",2706
816,1678,-2.74307251,0.000351264,"Med, 41-55",152
817,1680,-119.9652405,0.016395669,"Slow, 26-40",800
818,1682,-23.67926025,0.003173812,"Slow, 26-40",953
819,1684,-3.987283945,0.000550868,"Slow, 26-40",2062
820,1686,-261.7687073,0.046485029,"Slow, 0-25",14672
821,1689,-145.5962219,0.014515345,"Slow, 56-74",662
822,1693,-7.029154778,0.002657144,"Fast, 0-25",698
823,1694,-12.56903076,0.001292071,"Slow, 56-74",2212
824,1697,-172.9733124,0.032186519,"Med, 26-40",356
825,1699,-10.79038525,0.000608541,"Med, 0-25",1178
826,1700,-11.53230572,0.001920629,"Slow, 0-25",399
827,1704,-36.31362534,0.006447746,"Slow, 0-25",615
828,1706,-48.22049713,0.009540615,"Fast, 26-40",8916
829,1707,-3.812161446,0.001404877,"Fast, 0-25",258
830,1708,-82.81684113,0.010801111,"Slow, 26-40",1793
831,1710,-36.96318817,0.005057513,"Slow, 26-40",875
832,1711,-90.69353485,0.034781095,"Fast, 0-25",3044
833,1713,-118.2940292,0.013861299,"Fast, 26-40",6425
834,1714,-118.3043137,0.013430243,"Med, 56-74",4704
835,1715,-27.36188698,0.00317034,"Med, 56-74",780
836,1716,-66.4204483,0.006400848,"Fast/Slow, 75+",279
837,1718,-168.891449,0.017383194,"Slow, 41-55",292
838,1723,-30.49946404,0.003086482,"Fast, 41-55",2283
839,1724,-5.652988911,0.002167929,"Fast, 0-25",1328
840,1726,-14.16740036,0.001823538,"Med, 41-55",554
841,1727,-114.4677658,0.010986315,"Slow, 56-74",707
842,1729,-175.8100281,0.019096451,"Slow, 41-55",2090
843,1731,-1.073497891,0.000166249,"Med, 0-25",487
844,1732,-10.83356667,0.004095279,"Fast, 0-25",286
845,1735,-45.31090927,0.008044579,"Slow, 0-25",504
846,1737,-598.8083496,0.060602963,"Fast, 56-74",2391
847,1748,-11.62434196,0.004462538,"Fast, 0-25",5868
848,1751,-67.27937317,0.007326457,"Fast/Slow, 75+",178
849,1752,-51.75803757,0.008619959,"Slow, 0-25",336
850,1754,-59.42656708,0.006885579,"Med, 56-74",368
851,1758,-281.9162598,0.036060579,"Med, 41-55",2120
852,1760,-48.91432953,0.008685092,"Slow, 0-25",1902
853,1762,-0.133449033,0.0000384,"Med, 0-25",452
854,1767,-194.0905457,0.014773015,"Slow, 56-74",1038
855,1772,-2.434243441,0.00031368,"Slow, 41-55",83
856,1774,-4420.239746,0.439450532,"Slow, 56-74",2029
857,1779,-105.6739426,0.013046912,"Slow, 26-40",489
858,1780,-19.4610939,0.005602305,"Med, 0-25",301
859,1781,-27.52781105,0.005656619,"Fast, 26-40",875
860,1782,-79.03377533,0.042772569,"Fast, 0-25",209
861,1784,-0.550032318,0.000103284,"Med, 26-40",311
862,1785,-13.21354961,0.005079401,"Fast, 0-25",226
863,1787,-11.94666576,0.0022727,"Med, 26-40",857
864,1788,-1.680123687,0.000213274,"Med, 41-55",385
865,1789,-1.786233068,0.000335416,"Med, 26-40",149
866,1791,-278.6329651,0.028357476,"Med, 56-74",4006
867,1792,-47.59908295,0.0084503,"Slow, 0-25",1595
868,1796,-67.91844177,0.009292975,"Slow, 26-40",1199
869,1799,-3.939640284,0.001206259,"Med, 0-25",96
870,1800,-9.760119438,0.001126188,"Med, 56-74",83
