str_id,severity_id,wwacbd,wwacbh,wwacc,wwach,wwafuel13,wwafuel40
430,911,14,13,15,8,2,122
431,913,11,20,55,57,10,165
432,914,19,13,25,25,2,122
433,917,1,263,55,57,8,161
434,918,8,39,45,57,10,165
435,921,19,13,25,8,2,122
436,926,19,13,25,25,2,122
437,927,1,144,45,25,6,147
438,931,27,13,35,8,5,145
439,932,14,13,15,8,2,122
440,937,1,263,65,57,8,161
441,939,19,13,25,25,2,122
442,940,11,20,55,57,10,165
443,941,22,7,75,57,10,165
444,943,19,13,25,25,2,122
445,954,14,13,15,25,1,101
446,956,27,13,35,25,5,145
447,957,1,144,45,25,6,147
448,958,11,20,55,57,10,165
449,959,4,7,25,57,8,183
450,962,8,20,45,57,8,183
451,966,19,13,25,8,2,122
452,968,16,20,65,57,10,165
453,969,27,13,35,8,5,145
454,970,1,263,55,57,8,161
455,973,19,13,25,25,2,122
456,974,1,144,45,25,6,147
457,975,19,13,25,25,2,122
458,976,22,20,75,57,10,165
459,978,1,263,25,57,2,121
460,979,1,263,35,57,2,121
461,982,1,263,35,57,2,121
462,984,27,13,35,25,5,145
463,992,19,13,25,8,2,122
464,993,19,13,25,8,2,122
465,994,19,13,25,8,2,122
466,998,6,20,35,57,8,183
467,1001,8,20,45,57,8,183
468,1002,14,13,15,8,2,122
469,1004,14,13,15,25,8,101
470,1005,19,13,25,8,2,122
471,1006,1,144,55,25,6,147
472,1008,19,13,25,25,5,142
473,1009,19,13,25,25,2,122
474,1010,27,13,35,25,5,145
475,1013,1,144,25,25,8,161
476,1014,1,144,65,25,6,147
477,1017,8,13,45,57,8,161
478,1018,27,13,35,25,5,145
479,1019,8,13,45,57,8,161
480,1022,19,13,25,25,2,122
481,1031,19,13,25,25,2,122
482,1032,27,13,35,25,5,145
483,1033,11,7,55,57,10,165
484,1037,27,13,35,25,5,145
485,1039,8,13,45,57,8,161
486,1040,11,20,55,57,10,165
487,1041,14,13,15,8,1,102
488,1042,8,43,45,57,9,188
489,1051,14,13,15,8,2,122
490,1052,8,43,45,57,9,188
491,1054,11,7,55,57,10,165
492,1057,19,13,25,25,2,122
493,1059,14,13,15,8,2,122
494,1061,14,13,15,8,2,121
495,1066,8,20,45,57,8,183
496,1069,14,13,15,25,8,101
497,1071,14,13,15,8,2,122
498,1076,27,13,35,25,5,145
499,1077,27,13,35,25,5,145
500,1079,19,13,25,25,2,122
501,1086,14,13,15,8,2,122
502,1087,8,13,45,57,8,161
503,1088,1,144,35,25,2,122
504,1089,27,13,35,25,5,145
505,1090,1,144,45,25,6,147
506,1095,19,13,25,8,2,122
507,1098,19,13,25,8,2,122
508,1099,1,263,45,57,8,161
509,1100,1,263,45,57,8,161
510,1104,19,13,25,25,2,122
511,1107,1,263,55,57,8,161
512,1110,8,7,45,57,10,165
513,1111,8,20,45,57,8,183
514,1113,6,39,35,57,10,165
515,1115,22,13,75,57,10,165
516,1116,6,20,35,57,8,183
517,1117,1,144,45,25,6,147
518,1118,1,52,25,8,8,183
519,1119,19,13,25,8,2,122
520,1120,19,13,25,8,2,122
521,1124,11,7,55,57,10,165
522,1125,1,263,25,57,2,121
523,1126,45,13,55,25,8,183
524,1127,14,13,15,8,2,122
525,1128,19,13,25,25,2,122
526,1129,38,13,45,25,8,183
527,1130,1,263,45,57,8,161
528,1131,19,13,25,8,2,122
529,1133,1,144,45,25,6,147
530,1137,19,13,25,25,2,122
531,1138,1,144,55,25,6,147
532,1141,27,13,35,25,5,145
533,1142,1,263,45,57,8,161
534,1146,14,13,15,8,1,101
535,1147,11,7,55,57,10,165
536,1148,1,263,25,57,2,122
537,1150,27,13,35,25,5,145
538,1151,38,13,45,25,8,183
539,1154,19,13,25,25,2,122
540,1156,38,13,45,25,8,183
541,1157,8,13,45,57,10,165
542,1158,14,13,15,8,1,101
543,1159,27,13,35,25,5,145
544,1161,11,13,55,57,10,165
545,1165,11,13,55,57,10,165
546,1166,27,13,35,25,5,145
547,1170,27,13,35,25,5,145
548,1171,8,13,45,57,8,161
549,1172,19,13,25,8,2,122
550,1176,14,13,15,8,2,122
551,1177,19,13,25,8,2,122
552,1178,8,13,45,57,8,161
553,1179,1,144,45,25,6,147
554,1180,27,13,35,25,5,145
555,1181,19,13,25,25,2,122
556,1182,1,263,45,57,8,161
557,1184,11,20,55,57,10,165
558,1185,1,263,55,57,8,161
559,1187,19,13,25,25,2,122
560,1192,19,13,25,25,2,122
561,1193,11,20,55,57,10,165
562,1194,1,263,45,57,8,161
563,1195,1,263,65,57,8,161
564,1196,1,144,45,25,6,147
565,1197,1,144,55,25,6,147
566,1199,1,144,45,25,6,147
567,1201,1,144,35,25,2,122
568,1204,1,263,25,57,8,161
569,1205,19,13,25,8,2,122
570,1206,16,13,65,57,10,165
571,1209,1,263,55,57,8,161
572,1211,1,263,45,57,8,161
573,1214,27,13,35,25,5,145
574,1215,14,13,15,8,2,122
575,1218,14,13,15,8,8,101
576,1219,19,13,25,25,2,122
577,1220,1,263,35,57,2,121
578,1222,1,144,35,25,2,121
579,1223,11,7,55,57,10,165
580,1225,19,13,25,25,2,122
581,1226,1,263,55,57,8,161
582,1227,19,13,25,25,2,122
583,1228,19,13,25,8,2,122
584,1230,27,13,35,25,5,145
585,1231,11,13,55,57,10,165
586,1233,1,144,55,25,8,161
587,1235,27,13,35,25,5,145
588,1236,1,144,55,25,8,161
589,1239,1,263,15,57,2,121
590,1241,19,13,25,25,2,122
591,1242,1,263,35,57,2,121
592,1245,1,144,45,25,6,147
593,1246,19,13,25,8,2,122
594,1247,1,144,35,25,2,121
595,1251,6,20,35,57,10,165
596,1253,14,13,15,8,2,122
597,1254,8,39,45,57,10,165
598,1256,1,263,55,57,8,161
599,1260,14,13,15,8,2,122
600,1261,38,13,45,25,8,183
601,1262,1,263,35,57,2,121
602,1264,27,13,35,25,5,145
603,1266,27,13,35,25,5,145
604,1270,16,13,65,57,10,165
605,1271,11,13,55,57,10,165
606,1274,27,13,35,25,5,145
607,1275,19,13,25,8,2,122
608,1276,14,13,15,8,1,101
609,1277,1,144,35,25,6,147
610,1279,19,13,25,8,2,122
611,1280,1,263,35,57,2,121
612,1283,19,13,25,25,2,122
613,1288,8,16,45,57,8,183
614,1291,38,13,45,25,8,183
615,1292,16,7,65,57,10,165
616,1293,1,263,55,57,8,161
617,1299,1,263,45,57,8,161
618,1301,27,13,35,25,5,145
619,1304,1,144,55,25,6,147
620,1305,1,263,45,57,8,161
621,1306,19,13,25,8,2,122
622,1308,11,7,55,57,10,165
623,1309,38,13,45,25,8,183
624,1310,1,144,45,25,6,147
625,1312,11,13,55,57,10,165
626,1314,1,263,35,57,2,121
627,1315,38,13,45,25,8,183
628,1316,38,13,45,25,8,183
629,1317,14,13,15,25,2,122
630,1318,11,7,55,57,10,165
631,1320,8,13,45,57,8,161
632,1321,27,13,35,25,5,145
633,1322,19,13,25,25,2,122
634,1326,19,13,25,25,2,122
635,1329,8,20,45,57,8,183
636,1332,19,13,25,8,2,122
637,1336,38,13,45,25,8,183
638,1337,14,13,15,8,2,122
639,1338,16,13,65,57,10,165
640,1341,16,13,65,57,10,165
641,1342,14,13,15,8,2,121
642,1344,27,13,35,25,5,145
643,1345,14,13,15,25,8,101
644,1346,14,13,15,8,1,102
645,1348,8,20,45,57,8,183
646,1349,1,144,55,25,6,147
647,1350,1,263,65,57,8,161
648,1354,1,263,55,57,8,161
649,1355,1,144,15,25,2,121
650,1357,11,13,55,57,10,165
651,1359,6,43,35,57,9,188
652,1362,16,20,65,57,10,165
653,1364,1,263,25,57,2,121
654,1365,19,13,25,8,2,122
655,1366,1,263,35,57,2,121
656,1367,8,20,45,57,8,183
657,1369,38,13,45,25,8,183
658,1370,14,13,15,8,2,122
659,1371,14,13,15,8,2,122
660,1373,19,13,25,8,2,122
661,1374,1,144,35,25,2,122
662,1375,11,20,55,57,10,165
663,1376,19,13,25,25,2,122
664,1377,19,13,25,25,2,122
665,1379,27,13,35,25,5,145
666,1385,27,13,35,25,5,145
667,1386,8,16,45,57,8,183
668,1387,14,13,15,8,1,102
669,1388,6,20,35,57,8,183
670,1390,19,13,25,8,2,122
671,1392,6,43,35,57,9,188
672,1393,14,13,15,8,2,122
673,1394,22,13,75,57,10,165
674,1396,1,144,25,25,8,183
675,1397,19,13,25,25,2,122
676,1398,1,144,45,25,6,147
677,1401,27,13,35,25,5,145
678,1404,8,39,45,57,10,165
679,1405,8,20,45,57,10,165
680,1407,8,20,45,57,8,183
681,1408,8,13,45,57,10,165
682,1410,16,20,65,57,10,165
683,1413,1,144,45,25,6,147
684,1415,14,13,15,8,2,122
685,1417,1,144,25,25,8,183
686,1418,14,13,15,8,2,122
687,1420,27,13,35,25,5,145
688,1423,8,39,45,57,10,165
689,1424,14,13,15,25,8,101
690,1426,11,13,55,57,10,165
691,1427,1,263,55,57,8,161
692,1428,4,43,25,57,2,122
693,1429,14,13,15,8,2,121
694,1431,1,263,45,57,8,161
695,1432,8,7,45,57,10,165
696,1434,6,16,35,57,8,183
697,1435,1,144,55,25,6,147
698,1436,11,20,55,57,10,165
699,1437,1,263,35,57,2,121
700,1439,19,13,25,25,2,122
701,1443,1,263,35,57,2,121
702,1448,27,13,35,8,5,145
703,1449,1,263,45,57,8,161
704,1452,38,13,45,25,8,183
705,1453,1,144,35,25,2,122
706,1455,11,7,55,57,10,165
707,1457,19,13,25,25,2,122
708,1459,8,20,45,57,9,188
709,1460,1,263,45,57,8,161
710,1461,27,13,35,25,5,145
711,1463,8,39,45,57,10,165
712,1464,11,20,55,57,10,165
713,1465,1,263,55,57,8,161
714,1468,27,13,35,25,5,145
715,1469,38,13,45,25,8,183
716,1471,1,263,45,57,8,161
717,1472,1,144,25,25,6,147
718,1474,27,13,35,25,5,145
719,1477,8,7,45,57,10,165
720,1479,1,263,55,57,8,161
721,1485,11,20,55,57,10,165
722,1487,11,20,55,57,10,165
723,1488,6,7,35,57,8,183
724,1490,11,20,55,57,10,165
725,1491,1,263,25,57,2,121
726,1493,38,13,45,25,8,183
727,1496,38,13,45,25,8,183
728,1497,19,13,25,8,2,122
729,1498,27,13,35,25,5,145
730,1500,11,13,55,57,10,165
731,1501,9,3,35,25,8,183
732,1502,1,144,55,25,6,147
733,1503,16,13,65,57,10,165
734,1504,14,13,15,25,8,101
735,1507,27,13,35,8,5,145
736,1508,1,144,35,25,6,147
737,1509,8,13,45,57,8,161
738,1510,8,7,45,57,10,165
739,1513,14,13,15,8,2,122
740,1514,1,263,45,57,8,161
741,1515,11,13,55,57,10,165
742,1518,38,13,45,25,8,183
743,1520,6,3,25,25,8,183
744,1523,6,20,35,57,8,183
745,1524,11,13,55,57,10,165
746,1526,19,13,25,25,2,122
747,1528,8,20,45,57,8,183
748,1530,22,20,75,57,10,165
749,1532,38,13,45,25,8,183
750,1533,8,13,45,57,8,161
751,1535,9,10,35,25,8,183
752,1537,38,13,45,25,8,183
753,1538,27,13,35,25,5,145
754,1539,1,144,45,25,6,147
755,1540,1,263,55,57,8,161
756,1542,14,13,15,8,2,122
757,1544,14,13,15,8,2,122
758,1547,19,13,25,25,2,122
759,1548,27,13,35,25,5,145
760,1552,1,144,35,25,6,147
761,1554,6,16,35,57,8,183
762,1557,11,13,55,57,10,165
763,1559,1,144,25,25,6,147
764,1560,19,13,25,8,2,122
765,1563,19,13,25,8,2,122
766,1566,27,13,35,25,5,145
767,1568,27,13,35,25,5,145
768,1569,1,144,45,25,6,147
769,1572,1,144,55,25,6,147
770,1577,19,13,25,8,5,142
771,1578,11,20,55,57,10,165
772,1579,27,13,35,25,5,145
773,1583,14,13,15,8,2,122
774,1586,1,144,55,25,6,147
775,1589,11,20,55,57,10,165
776,1591,8,13,45,57,8,161
777,1594,14,13,15,8,2,122
778,1596,4,43,25,57,2,122
779,1600,1,144,45,25,6,147
780,1602,8,13,45,57,8,161
781,1603,19,13,25,8,2,122
782,1604,8,13,45,57,8,161
783,1612,1,144,35,25,2,122
784,1614,27,13,35,25,5,145
785,1615,1,144,45,25,6,147
786,1618,38,13,45,25,8,183
787,1619,9,3,35,25,8,183
788,1622,35,13,55,57,8,183
789,1628,6,43,35,57,9,188
790,1629,27,13,35,25,5,145
791,1630,6,49,35,57,2,121
792,1635,19,13,25,25,2,122
793,1637,8,20,45,57,8,183
794,1639,1,144,25,25,2,122
795,1641,11,13,55,57,10,165
796,1642,27,13,35,25,5,145
797,1647,1,144,45,25,6,147
798,1650,27,13,35,25,5,145
799,1652,1,263,35,57,2,121
800,1653,8,43,45,57,9,188
801,1655,1,144,55,25,6,147
802,1656,1,263,55,57,8,161
803,1657,19,13,25,25,2,122
804,1658,19,13,25,8,5,142
805,1659,19,13,25,8,2,122
806,1660,11,20,55,57,10,165
807,1661,19,13,25,8,2,122
808,1662,1,263,35,57,2,121
809,1666,22,13,75,57,10,165
810,1668,6,13,35,57,5,122
811,1669,8,20,45,57,8,183
812,1671,6,20,35,57,8,183
813,1673,19,13,25,25,2,121
814,1674,14,13,15,8,5,142
815,1676,27,13,35,25,5,145
816,1678,1,263,65,57,8,161
817,1680,11,7,55,57,10,165
818,1682,1,144,45,25,6,147
819,1684,1,144,55,25,6,147
820,1686,27,13,35,25,5,145
821,1689,11,20,55,57,10,165
822,1693,19,13,25,25,2,122
823,1694,11,7,55,57,10,165
824,1697,38,13,45,25,8,183
825,1699,1,263,55,57,8,161
826,1700,8,13,45,57,10,165
827,1704,27,13,35,25,5,145
828,1706,19,13,25,8,2,122
829,1707,19,13,25,25,2,122
830,1708,27,13,35,25,5,145
831,1710,14,13,15,8,5,142
832,1711,14,13,15,8,2,122
833,1713,19,13,25,25,2,122
834,1714,1,144,15,25,8,161
835,1715,8,20,45,57,8,183
836,1716,14,13,15,8,2,122
837,1718,1,144,45,25,6,147
838,1723,19,13,25,8,2,122
839,1724,14,13,15,8,2,122
840,1726,1,263,55,57,8,161
841,1727,9,3,35,25,10,165
842,1729,27,13,35,25,5,145
843,1731,1,263,75,57,8,161
844,1732,19,13,25,25,2,122
845,1735,27,13,35,25,5,145
846,1737,14,13,15,25,2,122
847,1748,19,13,25,8,2,122
848,1751,14,13,15,8,2,122
849,1752,27,13,35,25,5,145
850,1754,38,13,45,25,8,183
851,1758,38,13,45,25,8,183
852,1760,27,13,35,25,5,145
853,1762,8,13,45,57,8,161
854,1767,12,3,45,25,10,165
855,1772,8,7,45,57,10,165
856,1774,19,13,25,25,5,142
857,1779,19,13,25,25,5,142
858,1780,6,7,35,57,8,183
859,1781,14,13,15,8,8,101
860,1782,19,13,25,25,2,122
861,1784,1,263,45,57,8,161
862,1785,19,13,25,8,2,122
863,1787,1,263,55,57,8,161
864,1788,38,13,45,25,8,183
865,1789,1,263,45,57,8,161
866,1791,6,20,35,57,8,183
867,1792,27,13,35,25,5,145
868,1796,14,13,15,25,5,142
869,1799,8,43,45,57,9,188
870,1800,1,263,55,57,8,161
871,1802,6,13,35,57,5,122
872,1803,14,13,15,25,1,101
873,1804,19,13,25,25,2,122
874,1805,19,13,25,25,2,122
875,1809,8,20,45,57,8,183
876,1810,27,13,35,25,5,145
877,1811,8,20,45,57,8,183
878,1812,8,20,45,57,10,165
879,1819,1,263,45,57,8,161
880,1822,1,263,45,57,8,161
881,1824,27,13,35,25,5,145
882,1826,1,144,55,25,6,147
883,1828,38,13,45,25,8,183
884,1830,1,144,45,25,6,147
885,1832,27,13,35,25,5,145
886,1834,1,263,45,57,8,161
887,1835,11,13,55,57,10,165
888,1836,8,20,45,57,8,183
889,1837,1,144,35,25,2,122
890,1838,1,263,45,57,8,161
891,1840,19,13,25,8,2,122
892,1842,6,43,35,57,9,188
893,1844,27,13,35,8,5,145
894,1849,27,13,35,25,5,145
895,1853,1,263,75,57,8,161
896,1854,1,263,75,57,8,161
897,1858,8,13,45,57,8,161
898,1859,19,13,25,25,2,122
899,1860,1,144,35,25,8,161
900,1861,1,263,45,57,8,161
901,1862,1,263,45,57,8,161
902,1865,1,144,25,25,2,122
903,1866,8,7,45,57,10,165
904,1868,19,13,25,25,2,122
905,1869,1,263,45,57,8,161
906,1870,27,13,35,25,5,145
907,1871,1,263,65,57,8,161
908,1872,11,20,55,57,10,165
909,1874,1,144,45,25,6,147
910,1875,11,20,55,57,10,165
911,1878,16,20,65,57,10,165
912,1880,19,13,25,8,2,122
913,1881,6,20,35,57,8,183
914,1882,14,13,15,8,2,121
915,1886,16,13,65,57,10,165
916,1888,1,144,25,25,2,122
917,1890,1,263,35,57,2,121
918,1891,19,13,25,25,2,122
919,1895,38,13,45,25,8,183
920,1901,38,13,45,25,8,183
921,1902,11,20,55,57,10,165
922,1909,14,13,15,8,2,122
923,1910,11,13,55,57,10,165
924,1911,27,13,35,25,5,145
925,1912,14,13,15,8,2,122
926,1913,11,20,55,57,10,165
927,1915,1,144,35,25,8,161
928,1917,14,13,15,25,2,122
929,1919,8,20,45,57,8,183
930,1920,19,13,25,25,2,122
931,1923,14,13,15,25,1,101
932,1924,14,13,15,25,8,101
933,1927,8,20,45,57,8,183
934,1928,8,20,45,57,8,183
935,1929,1,263,65,57,8,161
936,1935,1,144,45,25,6,147
937,1936,19,13,25,8,2,122
938,1938,8,16,45,57,8,183
939,1939,11,13,55,57,10,165
940,1940,1,263,45,57,8,161
941,1942,27,13,35,25,5,145
942,1949,11,13,55,57,10,165
943,1950,14,13,15,25,8,101
944,1953,11,7,55,57,10,165
945,1954,8,20,45,57,8,183
946,1955,3,102,15,57,2,122
947,1957,8,13,45,57,8,161
948,1958,27,13,35,25,5,145
949,1960,38,13,45,25,8,183
950,1961,14,13,15,8,2,122
951,1963,27,13,35,25,5,145
952,1965,22,7,75,57,10,165
953,1966,14,13,15,25,2,122
954,1967,38,13,45,25,8,183
955,1968,14,13,15,8,5,142
956,1972,6,20,35,57,8,161
957,1974,38,13,45,25,8,183
958,1976,14,13,15,8,2,122
959,1981,11,16,55,57,8,183
960,1986,1,263,35,57,2,121
961,1989,1,263,75,57,8,161
962,1990,19,13,25,8,2,122
963,1991,27,13,35,25,5,145
964,1992,1,144,35,25,2,122
965,1995,27,13,35,25,5,145
966,1997,8,13,45,57,8,161
967,1998,11,13,55,57,10,165
968,1999,11,13,55,57,10,165
969,2001,1,263,35,57,8,161
970,2002,16,13,65,57,10,165
971,2003,6,20,35,57,8,161
972,2007,14,13,15,8,2,122
973,2010,11,7,55,57,10,165
974,2011,27,13,35,25,5,145
975,2013,8,13,45,57,10,165
976,2018,3,7,15,57,8,183
977,2019,19,13,25,8,2,122
978,2021,8,13,45,57,10,165
979,2022,8,7,45,57,10,165
980,2024,1,263,25,57,2,121
981,2026,11,7,55,57,10,165
982,2027,6,3,25,8,8,183
983,2029,14,13,15,25,8,101
984,2031,11,20,55,57,10,165
985,2032,27,13,35,25,5,145
986,2034,1,263,55,57,8,161
987,2035,38,13,45,25,8,183
988,2038,19,13,25,25,5,142
989,2039,16,7,65,57,10,165
990,2040,8,20,45,57,10,165
991,2044,1,263,65,57,8,161
992,2045,8,16,45,57,8,183
993,2046,19,13,25,25,2,122
994,2050,14,13,15,8,1,101
995,2051,8,39,45,57,10,165
996,2052,6,7,35,57,8,183
997,2054,27,13,35,25,5,145
998,2058,19,13,25,25,2,122
999,2059,8,13,45,57,10,165
1000,2060,19,13,25,25,2,122
1001,2061,11,20,55,57,10,165
1002,2065,8,43,45,57,9,188
1003,2066,1,144,35,25,2,122
1004,2067,45,13,55,25,8,183
1005,2069,27,13,35,25,5,145
1006,2070,14,13,15,25,8,101
1007,2072,19,13,25,8,2,121
1008,2074,11,7,55,57,10,165
1009,2075,8,20,45,57,8,183
1010,2078,19,13,25,25,2,122
1011,2079,19,13,25,25,2,122
1012,2080,19,13,25,8,2,122
1013,2081,38,13,45,25,8,183
1014,2082,1,263,55,57,8,161
1015,2083,19,13,25,25,2,122
1016,2085,14,13,15,8,2,122
1017,2086,19,13,25,25,2,122
1018,2087,16,7,65,57,10,165
1019,2089,8,7,45,57,10,165
1020,2091,3,7,15,57,8,183
1021,2097,1,144,45,25,6,147
1022,2098,27,13,35,25,5,145
1023,2100,27,13,35,25,5,145
1024,2103,1,263,35,57,2,121
1025,2104,8,43,45,57,9,188
1026,2112,38,13,45,25,8,183
1027,2114,11,13,55,57,10,165
1028,2115,19,13,25,25,5,142
1029,2117,8,13,45,57,8,161
1030,2120,19,13,25,25,5,142
1031,2122,1,144,45,25,6,147
1032,2126,19,13,25,8,2,122
1033,2127,6,39,35,57,10,165
1034,2128,19,13,25,8,2,122
1035,2130,27,13,35,25,5,145
1036,2132,1,263,25,57,2,121
1037,2134,19,13,25,8,2,122
1038,2136,19,13,25,8,2,122
1039,2139,1,52,15,8,8,183
1040,2140,11,7,55,57,10,165
1041,2141,1,263,55,57,8,161
1042,2143,5,36,15,25,10,165
1043,2144,1,144,45,25,6,147
1044,2146,1,263,65,57,8,161
1045,2150,1,144,65,25,6,147
1046,2151,11,13,55,57,10,165
1047,2153,8,13,45,57,8,161
1048,2156,19,13,25,8,2,122
1049,2157,1,144,25,25,2,122
1050,2158,1,144,45,25,6,147
1051,2162,6,13,35,57,5,122
1052,2163,1,144,45,25,6,147
1053,2168,27,13,35,25,5,145
1054,2176,8,20,45,57,8,183
1055,2179,1,144,35,25,2,122
1056,2182,6,43,35,57,9,188
1057,2184,14,13,15,25,2,121
1058,2186,1,144,35,25,2,122
1059,2187,8,13,45,57,8,161
1060,2190,1,144,35,25,6,147
1061,2192,8,13,45,57,8,161
1062,2193,16,43,65,57,9,188
1063,2194,1,144,55,25,6,147
1064,2196,8,13,45,57,8,161
1065,2197,11,13,55,57,10,165
1066,2198,27,13,35,25,5,145
1067,2199,27,13,35,25,5,145
1068,2200,14,13,15,8,2,122
1069,2202,19,13,25,25,5,145
1070,2203,14,13,15,25,8,101
1071,2207,8,13,45,57,8,161
1072,2212,8,13,45,57,8,161
1073,2213,27,13,35,25,5,145
1074,2214,38,13,45,25,8,183
1075,2215,27,13,35,25,5,145
1076,2219,19,13,25,8,2,122
1077,2220,27,13,35,25,5,145
1078,2226,11,7,55,57,10,165
1079,2227,19,13,25,25,2,122
1080,2228,27,13,35,25,5,145
1081,2235,19,13,25,8,2,122
1082,2244,27,13,35,25,5,145
1083,2248,6,13,35,57,5,122
1084,2257,6,20,35,57,8,183
1085,2260,1,263,45,57,8,161
1086,2261,8,13,45,57,8,161
1087,2265,27,13,35,25,5,145
1088,2266,1,263,65,57,8,161
1089,2267,16,7,65,57,10,165
1090,2269,11,7,55,57,10,165
1091,2271,6,3,25,8,8,183
1092,2272,27,13,35,25,5,145
1093,2274,19,13,25,25,2,122
1094,2276,11,20,55,57,10,165
1095,2278,1,144,45,25,6,147
1096,2281,19,13,25,8,2,122
1097,2283,19,13,25,25,2,122
1098,2284,8,13,45,57,8,161
1099,2289,27,13,35,25,5,145
1100,2293,14,13,15,25,8,101
1101,2298,1,144,55,25,6,147
1102,2300,27,13,35,8,2,121
1103,2302,8,26,45,57,8,161
1104,2305,19,13,25,25,2,122
1105,2306,11,13,55,57,10,165
1106,2307,27,13,35,25,5,145
1107,2312,6,13,35,57,5,122
1108,2315,19,13,25,8,2,122
1109,2316,11,13,55,57,10,165
1110,2317,11,20,55,57,10,165
1111,2318,27,13,35,25,5,145
1112,2320,27,13,35,25,5,145
1113,2322,19,13,25,8,2,122
1114,2323,14,13,15,8,2,122
1115,2324,1,144,25,25,5,122
1116,2326,8,20,45,57,8,183
1117,2327,14,13,15,8,2,122
1118,2329,8,13,45,57,8,161
1119,2330,19,13,25,25,2,122
1120,2332,19,13,25,25,2,122
1121,2333,19,13,25,8,2,122
1122,2335,38,13,45,25,8,183
1123,2336,8,20,45,57,8,183
1124,2337,19,13,25,8,2,122
1125,2338,11,7,55,57,10,165
1126,2339,1,144,35,25,2,122
1127,2342,8,13,45,57,10,165
1128,2346,8,20,45,57,8,183
1129,2347,22,13,75,57,10,165
1130,2348,1,144,65,25,6,147
1131,2350,1,144,45,25,6,147
1132,2352,19,13,25,25,2,122
1133,2355,38,13,45,25,8,183
1134,2357,8,13,45,57,8,161
1135,2359,8,20,45,57,8,183
1136,2361,1,52,15,8,2,121
1137,2363,1,144,35,25,6,147
1138,2364,27,13,35,25,5,145
1139,2368,19,13,25,25,2,122
1140,2369,14,13,15,25,1,101
1141,2378,25,13,45,57,8,183
1142,2381,11,13,55,57,10,165
1143,2384,27,13,35,8,5,145
1144,2388,8,7,45,57,10,165
1145,2390,11,20,55,57,10,165
1146,2392,1,263,55,57,8,161
1147,2394,6,20,35,57,8,183
1148,2395,1,144,45,25,6,147
1149,2396,38,13,45,25,8,183
1150,2397,14,13,15,25,8,101
1151,2400,38,13,45,25,8,183
1152,2401,14,13,15,8,2,122
1153,2407,27,13,35,25,5,145
1154,2412,1,144,25,25,2,121
1155,2414,4,43,25,57,2,122
1156,2415,1,144,35,25,2,121
1157,2416,14,13,15,8,2,122
1158,2417,1,263,65,57,8,161
1159,2418,19,13,25,25,2,122
1160,2420,11,7,55,57,10,165
1161,2422,8,20,45,57,8,183
1162,2423,1,52,45,8,6,147
1163,2425,11,7,55,57,10,165
1164,2427,14,13,15,25,8,101
1165,2429,1,263,45,57,8,161
1166,2430,19,13,25,25,2,122
1167,2433,1,263,55,57,8,161
1168,2434,1,144,35,25,6,147
1169,2437,27,13,35,25,5,145
1170,2441,14,13,15,8,5,142
1171,2442,27,13,35,25,5,145
1172,2444,22,7,75,57,10,165
1173,2447,27,13,35,25,5,145
1174,2448,19,13,25,25,2,122
1175,2450,16,13,65,57,10,165
1176,2452,8,20,45,57,8,183
1177,2454,11,7,55,57,10,165
1178,2455,1,144,45,25,6,147
1179,2457,1,144,25,25,2,121
1180,2458,1,263,55,57,8,161
1181,2460,38,13,45,25,8,183
1182,2464,16,13,65,57,10,165
1183,2468,19,13,25,25,2,122
1184,2470,19,13,25,25,5,142
1185,2471,8,20,45,57,8,183
1186,2472,14,13,15,8,1,101
1187,2473,11,13,55,57,10,165
1188,2474,19,13,25,25,5,142
1189,2476,38,13,45,25,8,183
1190,2477,14,13,15,8,2,122
1191,2478,19,13,25,8,2,122
1192,2480,27,13,35,25,5,145
1193,2484,1,263,55,57,8,161
1194,2487,6,20,35,57,10,165
1195,2490,1,263,65,57,8,161
1196,2493,8,13,45,57,8,161
1197,2494,1,263,55,57,8,161
1198,2495,1,144,45,25,6,147
1199,2496,11,7,55,57,10,165
1200,2497,16,13,65,57,10,165
1201,2503,1,263,35,57,2,121
1202,2504,14,13,15,8,2,122
1203,2505,6,13,35,57,5,122
1204,2507,1,263,35,57,2,121
1205,2508,19,13,25,25,2,122
1206,2509,1,144,15,25,8,161
1207,2510,1,144,45,25,6,147
1208,2512,1,263,55,57,6,147
1209,2513,19,13,25,8,2,122
1210,2514,1,144,45,25,6,147
1211,2515,16,13,65,57,10,165
1212,2516,27,13,35,25,5,145
1213,2517,16,13,65,57,10,165
1214,2518,1,263,45,57,8,161
1215,2519,27,13,35,25,5,145
1216,2520,1,263,45,57,8,161
1217,2522,14,13,15,8,2,122
1218,2523,1,263,55,57,8,161
1219,2524,8,43,45,57,9,188
1220,2527,11,20,55,57,10,165
1221,2528,6,16,35,57,8,183
1222,2531,1,144,45,25,6,147
1223,2535,19,13,25,25,5,142
1224,2536,6,43,35,57,9,188
1225,2539,1,263,35,57,8,161
1226,2540,19,13,25,25,2,122
1227,2541,6,20,35,57,8,183
1228,2548,19,13,25,25,5,145
1229,2549,27,13,35,25,5,145
1230,2550,1,52,15,8,5,142
1231,2551,11,13,55,57,10,165
1232,2552,14,13,15,8,2,122
1233,2556,19,13,25,25,2,122
1234,2557,14,13,15,8,5,142
1235,2560,11,23,55,57,9,188
1236,2561,1,52,25,8,8,183
1237,2562,38,13,45,25,8,183
1238,2565,6,13,35,57,5,122
