forest_topo_id,severity_id,asp,dem,slope
5731,11860,East,2465,22
5732,11863,South,2265,44
5733,11864,South,2019,32
5734,11867,North,1925,22
5735,11868,North,2217,90
5736,11871,East,2501,64
5737,11873,South,2855,44
5738,11877,East,1946,32
5739,11878,East,2678,0
5740,11882,North,2754,44
5741,11884,North,2300,22
5742,11888,East,2541,0
5743,11890,West,1468,32
5744,11891,North,2190,44
5745,11892,East,2615,0
5746,11894,North,1570,44
5747,11898,South,2406,22
5748,11900,East,2131,44
5749,11901,West,2794,32
5750,11909,East,2006,32
5751,11914,North,2668,22
5752,11916,East,2203,32
5753,11917,East,2393,22
5754,11920,West,1746,22
5755,11923,West,2452,22
5756,11924,North,2876,22
5757,11925,West,2963,44
5758,11930,South,2661,44
5759,11931,North,2222,44
5760,11932,West,2447,44
5761,11933,East,2559,32
5762,11936,West,1820,0
5763,11940,East,2663,64
5764,11941,West,1720,22
5765,11948,East,2573,32
5766,11949,South,2280,32
5767,11958,South,1690,0
5768,11959,North,2652,22
5769,11960,East,2242,64
5770,11962,East,2429,44
5771,11964,South,2266,32
5772,11965,North,2411,32
5773,11967,East,2295,32
5774,11975,East,2123,22
5775,11977,East,2841,22
5776,11978,North,2252,22
5777,11980,East,2262,64
5778,11983,North,2025,22
5779,11984,West,2974,44
5780,11986,West,2048,32
5781,11987,East,2388,32
5782,11988,West,2879,0
5783,11991,West,2946,64
5784,11992,North,2426,44
5785,11993,West,2369,64
5786,11994,South,1996,22
5787,12001,West,2324,44
5788,12003,North,1916,32
5789,12004,North,1843,22
5790,12005,East,2695,64
5791,12007,North,2475,64
5792,12008,East,1883,44
5793,12010,North,2505,22
5794,12011,East,1891,32
5795,12012,West,2745,32
5796,12013,West,1965,44
5797,12014,West,2537,44
5798,12016,West,2506,64
5799,12017,East,1911,32
5800,12022,East,1786,22
5801,12023,East,2037,22
5802,12024,North,2388,64
5803,12028,South,2283,32
5804,12030,East,1996,44
5805,12031,East,2810,22
5806,12036,East,2212,22
5807,12038,North,2153,22
5808,12039,North,2320,22
5809,12041,West,1824,32
5810,12044,North,2348,0
5811,12048,West,2023,44
5812,12051,North,2654,44
5813,12053,South,2240,32
5814,12054,North,2557,44
5815,12062,North,2240,22
5816,12063,West,1561,22
5817,12065,North,2446,64
5818,12069,East,2748,0
5819,12070,North,2578,22
5820,12072,North,2196,0
5821,12073,South,2086,22
5822,12075,North,2714,44
5823,12081,West,1940,22
5824,12082,South,2522,32
5825,12084,South,1857,22
5826,12085,North,2654,32
5827,12087,North,2016,44
5828,12088,East,1953,0
5829,12093,West,1646,32
5830,12094,East,1785,44
5831,12095,South,2155,22
5832,12096,North,2403,44
5833,12098,North,1748,22
5834,12099,North,2584,44
5835,12101,North,2517,44
5836,12103,West,2014,64
5837,12105,North,2589,44
5838,12107,West,2444,22
5839,12108,North,2562,22
5840,12111,East,2531,32
5841,12113,West,1825,22
5842,12116,West,1777,0
5843,12118,South,2909,32
5844,12119,South,1836,22
5845,12122,East,2375,22
5846,12123,North,3153,22
5847,12125,East,2423,64
5848,12127,East,2117,32
5849,12129,North,2938,22
5850,12131,East,2167,22
5851,12132,West,2959,22
5852,12133,East,1758,22
5853,12137,West,2888,32
5854,12138,North,1672,22
5855,12139,East,2813,32
5856,12143,West,2554,44
5857,12144,North,2375,44
5858,12145,North,2453,64
5859,12146,East,3058,64
5860,12154,East,2601,22
5861,12155,East,1817,22
5862,12157,North,2252,64
5863,12158,North,2125,32
5864,12159,West,1884,44
5865,12166,North,2386,64
5866,12168,South,2892,0
5867,12169,North,2509,22
5868,12170,South,2765,90
5869,12172,North,1963,22
5870,12174,South,2732,32
5871,12176,West,1670,0
5872,12178,North,2038,64
5873,12179,East,2549,32
5874,12180,East,2515,64
5875,12182,South,2321,32
5876,12183,North,2262,64
5877,12184,West,1988,22
5878,12190,North,2109,44
5879,12192,East,1875,22
5880,12193,East,2620,44
5881,12195,North,2471,44
5882,12196,West,2697,32
5883,12197,West,1793,0
5884,12198,South,2415,0
5885,12199,North,1662,0
5886,12200,West,1621,32
5887,12203,East,2202,32
5888,12207,East,2382,44
5889,12209,East,1588,22
5890,12215,East,2407,32
5891,12216,West,2408,64
5892,12221,South,2234,0
5893,12223,North,2241,32
5894,12226,West,1965,64
5895,12228,West,2822,32
5896,12232,East,2256,22
5897,12239,South,2217,44
5898,12244,West,2033,90
5899,12245,North,2325,0
5900,12249,North,2107,44
5901,12254,North,1546,22
5902,12257,North,2669,22
5903,12258,South,2782,22
5904,12259,East,2007,22
5905,12260,West,1775,64
5906,12261,East,2667,64
5907,12262,East,1994,32
5908,12263,West,1899,22
5909,12264,West,1992,32
5910,12265,South,2472,0
5911,12270,West,1977,22
5912,12271,East,2283,44
5913,12273,North,2905,32
5914,12276,South,2550,22
5915,12280,North,2214,44
5916,12283,North,2703,32
5917,12284,East,2296,32
5918,12287,North,2339,22
5919,12292,East,2784,22
5920,12296,East,2722,22
5921,12298,East,1876,44
5922,12299,West,2836,32
5923,12301,East,2525,32
5924,12302,East,2382,44
5925,12303,North,1897,22
5926,12306,North,1741,0
5927,12308,West,2579,32
5928,12314,West,2161,44
5929,12319,East,2341,22
5930,12329,West,2093,32
5931,12333,West,2180,44
5932,12335,North,2057,44
5933,12336,East,1900,44
5934,12338,North,1923,0
5935,12349,West,2874,0
5936,12350,South,1924,32
5937,12351,South,2016,64
5938,12352,West,2304,32
5939,12355,West,2157,44
5940,12359,West,1651,22
5941,12362,East,2451,22
5942,12364,West,2707,32
5943,12365,South,2978,0
5944,12366,South,1747,44
5945,12367,North,2720,44
5946,12369,West,1799,32
5947,12372,West,1697,22
5948,12373,South,3124,22
5949,12374,South,2185,44
5950,12375,South,2525,44
5951,12377,West,2949,22
5952,12381,North,2122,32
5953,12382,West,2783,44
5954,12384,North,2385,64
5955,12385,East,2506,64
5956,12386,East,1956,22
5957,12389,North,1863,64
5958,12390,East,2069,32
5959,12395,West,2527,64
5960,12398,West,2705,64
5961,12399,North,2437,32
5962,12404,East,3072,22
5963,12405,South,2794,64
5964,12407,North,2567,64
5965,12408,West,2917,44
5966,12412,North,2125,22
5967,12413,North,2425,44
5968,12415,North,2766,32
5969,12416,East,2969,44
5970,12419,West,2543,0
5971,12420,North,2691,0
5972,12425,North,2185,32
5973,12426,West,1786,32
5974,12427,North,1901,22
5975,12429,West,2169,22
5976,12431,East,2397,32
5977,12433,East,2656,64
5978,12434,North,2529,32
5979,12435,North,2528,44
5980,12437,North,1819,22
5981,12440,West,2156,32
5982,12443,West,2779,22
5983,12444,North,1701,0
5984,12445,East,2763,64
5985,12447,West,2002,64
5986,12448,South,2475,64
5987,12450,East,2212,22
5988,12455,South,2837,44
5989,12456,North,2593,22
5990,12457,South,2285,64
5991,12458,North,2284,44
5992,12460,West,2619,44
5993,12464,East,1751,32
5994,12466,West,3051,44
5995,12467,East,2277,0
5996,12470,West,2878,0
5997,12474,South,1805,44
5998,12477,West,1758,32
5999,12481,West,1994,32
6000,12482,West,2417,64
6001,12483,West,1820,22
6002,12485,West,2585,44
6003,12486,West,1941,22
6004,12489,South,1920,22
6005,12490,East,2128,44
6006,12491,North,2523,64
6007,12492,East,1964,32
6008,12493,West,1964,0
6009,12495,South,2379,64
6010,12500,East,2602,22
6011,12502,North,1409,32
6012,12504,East,3036,22
6013,12505,East,2814,44
6014,12506,East,2399,44
6015,12508,West,2118,64
6016,12510,West,1789,22
6017,12511,West,2445,32
6018,12513,South,2054,32
6019,12514,East,2294,64
6020,12517,West,1847,22
6021,12518,East,2747,32
6022,12519,West,1952,44
6023,12522,West,1753,32
6024,12526,East,2599,44
6025,12527,West,2595,64
6026,12529,West,2022,22
6027,12530,West,2884,44
6028,12533,East,1944,22
6029,12539,South,1691,0
6030,12540,South,1712,22
6031,12544,North,2373,32
6032,12545,North,2238,44
6033,12547,West,2313,44
6034,12549,East,2919,44
6035,12550,East,2843,32
6036,12554,South,1943,22
6037,12556,North,2513,32
6038,12557,North,1998,64
6039,12558,North,2305,32
6040,12559,East,2826,44
6041,12560,South,1835,22
6042,12561,North,2440,64
6043,12562,South,1927,22
6044,12565,East,2129,0
6045,12567,North,2017,44
6046,12569,North,2450,0
6047,12574,West,1763,0
6048,12575,North,2904,44
6049,12576,West,2636,90
6050,12577,South,2422,90
6051,12578,West,2966,22
6052,12582,West,2574,32
6053,12589,East,2387,44
6054,12592,North,2291,32
6055,12593,East,2870,32
6056,12594,North,1634,0
6057,12596,East,2407,64
6058,12598,South,2557,32
6059,12600,West,2400,22
6060,12603,West,1781,22
6061,12604,East,2250,64
6062,12606,South,2282,0
6063,12608,East,2123,22
6064,12609,East,2037,0
6065,12610,West,2010,32
6066,12614,West,2167,64
6067,12615,North,2504,64
6068,12616,West,2279,44
6069,12617,East,2160,44
6070,12619,North,2171,64
6071,12620,North,2869,64
6072,12621,East,3119,32
6073,12622,West,1856,32
6074,12625,West,2422,64
6075,12626,South,2210,44
6076,12627,South,2771,32
6077,12628,East,1894,32
6078,12629,West,1885,32
6079,12630,North,2448,90
6080,12631,South,2489,32
6081,12632,West,2752,64
6082,12633,East,2401,44
6083,12634,East,2376,0
6084,12635,East,1975,32
6085,12638,West,2785,64
6086,12639,East,2861,22
6087,12640,East,2401,44
6088,12641,East,2813,32
6089,12642,East,2200,44
6090,12646,South,2043,22
6091,12649,East,1839,22
6092,12652,West,2322,44
6093,12654,North,2315,64
6094,12658,East,1927,0
6095,12662,East,2559,22
6096,12663,East,2150,22
6097,12664,East,2977,0
6098,12666,West,1964,22
6099,12668,North,2192,32
6100,12669,West,2150,22
6101,12670,West,2312,22
6102,12671,East,2608,32
6103,12673,North,2704,0
6104,12674,North,2687,22
6105,12677,North,1833,22
6106,12678,South,1982,32
6107,12680,East,1899,22
6108,12681,North,2605,22
6109,12683,North,2570,64
6110,12684,West,2770,32
6111,12685,East,2400,22
6112,12687,East,2672,22
6113,12688,South,2216,22
6114,12689,East,2814,44
6115,12691,South,1901,44
6116,12699,South,2144,22
6117,12703,East,3176,32
6118,12705,East,2103,0
6119,12706,East,2851,22
6120,12708,East,2322,44
6121,12709,North,1880,22
6122,12710,South,2205,44
6123,12712,West,1676,22
6124,12713,East,2475,44
6125,12716,South,2221,32
6126,12719,West,1801,0
6127,12721,South,1855,0
6128,12722,West,2892,64
6129,12725,North,1864,22
6130,12726,East,2415,32
6131,12728,North,2369,44
6132,12729,South,2897,44
6133,12731,South,2724,90
6134,12734,North,2295,44
6135,12735,North,2698,64
6136,12737,West,2422,44
6137,12738,East,2265,44
6138,12740,North,2267,44
6139,12742,North,2793,22
6140,12743,West,2261,22
6141,12745,South,2171,32
6142,12746,South,2609,32
6143,12747,East,2446,44
6144,12749,West,2558,64
6145,12750,North,1978,0
6146,12751,West,2798,32
6147,12753,East,2527,64
6148,12755,East,3079,64
6149,12757,East,2416,90
6150,12758,East,2036,32
6151,12759,North,1910,32
6152,12762,East,2407,22
6153,12764,East,2367,0
6154,12766,West,1742,22
6155,12767,North,2147,64
6156,12770,South,2504,64
6157,12772,West,2925,22
6158,12773,East,2145,44
6159,12774,South,1980,32
6160,12775,East,2641,22
6161,12776,South,2797,0
6162,12778,North,2063,64
6163,12779,North,1895,32
6164,12780,West,2926,44
6165,12785,South,1807,22
6166,12788,North,2126,32
6167,12793,South,2443,44
6168,12795,North,2185,0
6169,12797,North,1672,44
6170,12798,North,2414,22
6171,12802,South,2394,22
6172,12803,East,1879,44
6173,12806,West,1758,22
6174,12807,North,2669,22
6175,12809,East,2785,32
6176,12810,South,2480,32
6177,12813,North,2637,32
6178,12814,West,2244,22
6179,12815,West,2869,22
6180,12817,East,2478,22
6181,12820,East,2401,32
6182,12822,West,1894,22
6183,12823,South,2546,32
6184,12824,North,2764,44
6185,12825,North,2380,90
6186,12826,East,2045,0
6187,12829,South,2749,64
6188,12831,East,2063,22
6189,12832,South,1985,44
6190,12841,North,2452,64
6191,12842,East,2318,44
6192,12844,South,2849,44
6193,12851,North,1836,0
6194,12854,East,2252,44
6195,12855,West,2312,90
6196,12858,North,2073,32
6197,12862,West,3115,32
6198,12866,East,2365,44
6199,12867,North,2860,32
6200,12870,North,2767,22
6201,12871,East,2644,0
6202,12873,West,1690,32
6203,12876,North,2254,64
6204,12878,South,1864,22
6205,12880,North,1968,32
6206,12881,South,2066,0
6207,12883,North,2549,44
6208,12891,North,2165,64
6209,12892,North,2413,64
6210,12894,West,1731,32
6211,12895,West,1757,0
6212,12896,West,2710,44
6213,12897,North,2489,32
6214,12898,North,1903,22
6215,12899,East,2447,22
6216,12902,East,2440,22
6217,12903,East,2244,22
6218,12907,West,2435,44
6219,12909,West,2000,32
6220,12910,North,2001,22
6221,12913,South,1864,64
6222,12914,West,2908,22
6223,12917,North,2376,44
6224,12918,West,2288,32
6225,12921,West,2972,44
6226,12922,East,1790,32
6227,12924,South,2155,32
6228,12925,South,2088,22
6229,12928,South,2565,44
6230,12929,North,1708,44
6231,12930,South,2177,22
6232,12934,East,2166,32
6233,12935,South,2895,64
6234,12936,North,2701,64
6235,12939,West,2526,22
6236,12940,West,1745,32
6237,12942,East,2440,44
6238,12943,East,1829,22
6239,12945,South,1927,22
6240,12947,West,2654,32
6241,12950,East,2200,64
6242,12954,South,3049,0
6243,12955,West,2792,44
6244,12956,North,2586,44
6245,12958,North,2335,64
6246,12959,South,2985,22
6247,12963,West,2129,32
6248,12965,East,2045,22
6249,12966,West,2686,64
6250,12968,South,2645,32
6251,12971,West,2750,44
6252,12973,North,2876,90
6253,12974,South,1986,22
6254,12975,South,2937,32
6255,12976,North,2445,32
6256,12977,North,2663,32
6257,12980,North,1818,32
6258,12982,West,2205,32
6259,12983,North,2422,44
6260,12984,North,2658,44
6261,12985,South,2485,22
6262,12989,West,2883,22
6263,12990,North,2456,32
6264,12992,South,1669,0
6265,12993,East,2717,0
6266,12998,South,1992,32
6267,12999,East,2648,64
6268,13001,West,2351,64
6269,13002,East,2436,90
6270,13003,North,1913,44
6271,13006,West,1935,22
6272,13007,South,2769,44
6273,13010,West,1798,22
6274,13014,South,2477,0
6275,13017,North,2951,44
6276,13018,South,3010,32
6277,13023,West,2529,32
6278,13024,North,2712,64
6279,13028,South,1810,44
6280,13031,East,2938,32
6281,13032,North,1848,32
6282,13034,West,1834,22
6283,13035,South,2743,44
6284,13036,East,2393,44
6285,13038,West,2189,22
6286,13039,West,2376,64
6287,13043,South,2372,32
6288,13045,West,2531,44
6289,13047,North,1832,44
6290,13048,East,2729,22
6291,13051,West,2212,22
6292,13053,West,1818,22
6293,13054,South,2015,22
6294,13056,South,2154,90
6295,13058,North,2633,64
6296,13071,East,1754,0
6297,13072,East,2088,22
6298,13075,East,3099,44
6299,13077,North,2726,32
6300,13079,North,2169,22
6301,13081,West,2612,32
6302,13085,North,2723,44
6303,13090,East,2209,64
6304,13092,North,2191,22
6305,13100,West,1701,0
6306,13102,West,2399,90
6307,13103,East,2094,44
6308,13104,West,1819,22
6309,13105,South,2262,90
6310,13107,West,2331,64
6311,13112,East,2500,64
6312,13114,North,1817,22
6313,13120,North,2626,44
6314,13121,West,2577,64
6315,13122,South,1805,0
6316,13123,North,2999,32
6317,13125,North,2625,32
6318,13134,West,1989,22
6319,13135,South,2584,22
6320,13140,West,2288,64
6321,13141,East,2342,90
6322,13144,West,2267,44
6323,13145,North,2917,22
6324,13146,North,2590,44
6325,13147,West,1844,64
6326,13148,East,2807,64
6327,13150,East,2091,22
6328,13153,West,2853,44
6329,13159,East,2921,64
6330,13160,East,3145,22
6331,13161,South,2135,32
6332,13166,West,2555,44
6333,13168,South,2870,44
6334,13173,West,2305,22
6335,13174,South,2458,44
6336,13175,North,2144,44
6337,13177,West,1804,0
6338,13178,East,2938,22
6339,13179,South,2321,32
6340,13180,East,3063,0
6341,13182,North,2957,22
6342,13184,East,2863,22
6343,13185,West,2625,90
6344,13187,East,2105,22
6345,13193,North,2794,64
6346,13194,North,2872,44
6347,13195,East,2307,64
6348,13196,West,2608,44
6349,13198,East,2864,44
6350,13200,East,1919,44
6351,13204,South,1930,32
6352,13206,West,2540,44
6353,13207,South,2241,22
6354,13209,South,3170,22
6355,13212,East,2235,64
6356,13213,South,2411,22
6357,13214,North,2027,44
6358,13215,West,2094,44
6359,13216,East,1694,32
6360,13217,North,1849,32
6361,13218,East,2393,44
6362,13220,West,2132,64
6363,13224,East,2898,32
6364,13226,South,1664,0
6365,13227,West,2809,64
6366,13233,East,2788,90
6367,13234,East,2561,44
6368,13237,North,1790,32
6369,13238,East,2487,64
6370,13241,West,2420,44
6371,13242,South,2963,22
6372,13243,West,2551,22
6373,13245,West,2187,64
6374,13246,South,2533,22
6375,13248,West,1945,0
6376,13251,West,1880,22
6377,13254,West,2677,22
6378,13255,East,1898,22
6379,13256,South,2168,90
6380,13258,North,2206,90
6381,13261,West,2268,44
6382,13262,West,1990,32
6383,13263,North,2976,44
6384,13265,East,2909,44
6385,13266,East,2439,64
6386,13267,North,3065,44
6387,13269,West,2066,64
6388,13271,East,2590,64
6389,13272,East,2975,0
6390,13273,South,1845,44
6391,13275,North,2484,32
6392,13276,East,2809,64
6393,13277,South,2305,44
6394,13278,East,2666,32
6395,13279,East,1948,22
6396,13282,South,2728,64
6397,13284,West,2333,22
6398,13285,South,2751,22
6399,13288,North,2072,44
6400,13289,North,2767,44
6401,13290,South,2579,32
6402,13293,West,1731,22
6403,13294,North,2384,22
6404,13296,West,2815,32
6405,13299,West,2939,44
6406,13300,North,2860,32
6407,13301,South,2200,32
6408,13304,East,2672,22
6409,13305,South,2494,64
6410,13307,East,2790,22
6411,13309,East,2640,44
6412,13310,North,2086,44
6413,13312,South,2873,32
6414,13314,North,2955,32
6415,13315,East,1520,44
6416,13316,East,2521,64
6417,13319,West,1729,44
6418,13320,North,2374,64
6419,13321,West,2120,64
6420,13324,North,2038,32
6421,13325,North,2785,44
6422,13327,South,3056,32
6423,13328,North,2348,32
6424,13329,West,2424,0
6425,13333,South,1560,22
6426,13334,West,2641,64
6427,13335,North,1835,32
6428,13336,West,1719,22
6429,13341,West,2179,64
6430,13343,South,2032,22
6431,13344,North,2364,44
6432,13345,West,2005,22
6433,13350,East,2968,22
6434,13351,West,1881,0
6435,13355,North,2145,22
6436,13357,East,2368,64
